उपयुङ्क्ते	upayuṅkte	verb
उपरमति	uparamati	verb
उपरमते	uparamate	verb
उपरुणद्धि	uparuṇaddhi	verb
उपरुन्द्धे	uparunddhe	verb
उपरुन्धति	uparundhati	verb
उपरुन्धते	uparundhate	verb
उपर्जति	uparjati	verb
उपलक्षयति	upalakṣayati	verb
उपलक्षयते	upalakṣayate	verb
उपलभते	upalabhate	verb
उपलभ्यते	upalabhyate	verb
उपलिखति	upalikhati	verb
उपलिम्पति	upalimpati	verb
उपवति	upavati	verb
उपवदति	upavadati	verb
उपवदते	upavadate	verb
उपवधति	upavadhati	verb
उपवनति	upavanati	verb
उपवपति	upavapati	verb
उपवर्णयति	upavarṇayati	verb
उपवल्हति	upavalhati	verb
उपवल्हते	upavalhate	verb
उपवसति	upavasati	verb
उपवहति	upavahati	verb
उपवाजयति	upavājayati	verb
उपविशति	upaviśati	verb
उपवीजति	upavījati	verb
उपवेति	upaveti	verb
उपशक्नोति	upaśaknoti	verb
उपशङ्कते	upaśaṅkate	verb
उपशाम्यति	upaśāmyati	verb
उपशाम्यते	upaśāmyate	verb
उपशिक्षति	upaśikṣati	verb
उपशिक्षते	upaśikṣate	verb
उपशिङ्घति	upaśiṅghati	verb
उपशृणोति	upaśṛṇoti	verb
उपश्च्योतति	upaścyotati	verb
उपश्नाति	upaśnāti	verb
उपश्नुते	upaśnute	verb
उपश्नोति	upaśnoti	verb
उपश्रयते	upaśrayate	verb
उपश्राम्यति	upaśrāmyati	verb
उपश्लोकयति	upaślokayati	verb
उपसङ्गच्छते	upasaṅgacchate	verb
उपसचते	upasacate	verb
उपसन्तनोति	upasantanoti	verb
उपसन्दधाति	upasandadhāti	verb
उपसन्धत्ते	upasandhatte	verb
उपसमाकरोति	upasamākaroti	verb
उपसमादधाति	upasamādadhāti	verb
उपसमिन्द्धे	upasaminddhe	verb
उपसम्पद्यते	upasampadyate	verb
उपसम्भिनत्ति	upasambhinatti	verb
उपसरति	upasarati	verb
उपसर्गयति	upasargayati	verb
उपसर्पति	upasarpati	verb
उपसर्पते	upasarpate	verb
उपसान्त्वयति	upasāntvayati	verb
उपसिञ्चति	upasiñcati	verb
उपसीदति	upasīdati	verb
उपसृजति	upasṛjati	verb
उपसृजते	upasṛjate	verb
उपसेवते	upasevate	verb
उपसंनुदति	upasaṃnudati	verb
उपसंरोधति	upasaṃrodhati	verb
उपसंरोहति	upasaṃrohati	verb
उपसंश्रयति	upasaṃśrayati	verb
उपसंश्रयते	upasaṃśrayate	verb
उपसंहरण	upasaṃharaṇa	vb.
उपसंहरति	upasaṃharati	verb
उपसंहरते	upasaṃharate	verb
उपस्तिष्ठति	upastiṣṭhati	verb
उपस्तिष्ठते	upastiṣṭhate	verb
उपस्तृणाति	upastṛṇāti	verb
उपस्तृणीते	upastṛṇīte	verb
उपस्तौति	upastauti	verb
उपस्पृशति	upaspṛśati	verb
उपस्मरति	upasmarati	verb
उपहन्ति	upahanti	verb
उपहरति	upaharati	verb
उपहरते	upaharate	verb
उपहसति	upahasati	verb
उपहासयति	upahāsayati	verb
उपहिंसति	upahiṃsati	verb
उपहिंसते	upahiṃsate	verb
उपह्वयते	upahvayate	verb
उपह्वरते	upahvarate	verb
उपाकरोति	upākaroti	verb
उपाकुरुते	upākurute	verb
उपाख्याति	upākhyāti	verb
उपाजिघ्रति	upājighrati	verb
उपादत्ते	upādatte	verb
उपादधाति	upādadhāti	verb
उपादिशति	upādiśati	verb
उपाधत्ते	upādhatte	verb
उपानयति	upānayati	verb
उपानयति / -ते	upānayati / -te	verb
उपानयते	upānayate	verb
उपाप्नोति	upāpnoti	verb
उपायाति	upāyāti	verb
उपारमति	upāramati	verb
उपारमते	upāramate	verb
उपारुदति	upārudati	verb
उपार्च्छति	upārcchati	verb
उपार्षति	upārṣati	verb
उपालभते	upālabhate	verb
उपावर्तति	upāvartati	verb
उपावर्तते	upāvartate	verb
उपावश्रयते	upāvaśrayate	verb
उपावैति	upāvaiti	verb
उपाव्रजति	upāvrajati	verb
उपाश्रयति	upāśrayati	verb
उपासृजति	upāsṛjati	verb
उपास्ति	upāsti	verb
उपास्तिष्ठते	upāstiṣṭhate	verb
उपास्ते	upāste	verb
उपाहरति	upāharati	verb
उपाहरते	upāharate	verb
उपाहिण्डते	upāhiṇḍate	verb
उपाह्वयते	upāhvayate	verb
उपेक्षते	upekṣate	verb
उपेति	upeti	verb
उपेष्णोति	upeṣṇoti	verb
उपोदाहरति	upodāharati	verb
उपोदुनत्ति	upodunatti	verb
उपोद्बलयति	upodbalayati	verb
उपोद्यच्छति	upodyacchati	verb
उपोपपरामृशति	upopaparāmṛśati	verb
उपोषति	upoṣati	verb
उपोहति	upohati	verb
उप्लवति	uplavati	verb
उप्लवते	uplavate	verb
उब्जति	ubjati	verb
उभ्नाति	ubhnāti	verb
उररी करोति	urarī karoti	verb
उरी करोति	urī karoti	verb
उल्लसति	ullasati	verb
उल्लसते	ullasate	verb
उल्लाघयति	ullāghayati	verb
उल्लापयते	ullāpayate	verb
उल्लिखति	ullikhati	verb
उल्लुठति	ulluṭhati	verb
उष्यताम्	uṣyatām	verb
उष्यते	uṣyate	verb
ऊनयति	ūnayati	verb
ऊनी करोति	ūnī karoti	verb
ऊनीभवति	ūnībhavati	verb
ऊरि करोति	ūri karoti	verb
ऊर्जयते	ūrjayate	verb
ऊर्णोति	ūrṇoti	verb
ऊर्णौति	ūrṇauti	verb
ऊर्ध्वायते	ūrdhvāyate	verb
ऊर्ध्वी करोति	ūrdhvī karoti	verb
ऊर्ध्वं गच्छति	ūrdhvaṃ gacchati	verb
ऊषति	ūṣati	verb
ऊषरायते	ūṣarāyate	verb
ऊष्मायते	ūṣmāyate	verb
ऊहति	ūhati	verb
ऊहते	ūhate	verb
ऋघायति	ṛghāyati	verb
ऋघायते	ṛghāyate	verb
ऋच्छति	ṛcchati	verb
ऋणं ददाति	ṛṇaṃ dadāti	verb
ऋतीयते	ṛtīyate	verb
ऋभुक्षीणति	ṛbhukṣīṇati	verb
एकचित्तीभवति	ekacittībhavati	verb
एकपक्षीभवति	ekapakṣībhavati	verb
एकायनीभवति	ekāyanībhavati	verb
एकी करोति	ekī karoti	verb
एकीभवति	ekībhavati	verb
एजति	ejati	verb
एठते	eṭhate	verb
एधते	edhate	verb
एलायति	elāyati	verb
एषति	eṣati	verb
एषते	eṣate	verb
एषिष्यति	eṣiṣyati	future
ओखति	okhati	verb
ओलति	olati	verb
ओषति	oṣati	verb
ओषनीय	oṣanīya	verb
ओषितव्य	oṣitavya	verb
ओषिष्यति	oṣiṣyati	verb
ओषेत्	oṣet	verb
ओष्यते	oṣyate	verb
ओहति	ohati	verb
और्वायते	aurvāyate	verb
औषधी करोति	auṣadhī karoti	verb
औष्णीय	auṣṇīya	verb
कक्षी करोति	kakṣī karoti	verb
कखति	kakhati	verb
कचति	kacati	verb
कजति	kajati	verb
कञ्चते	kañcate	verb
कटकटापयति	kaṭakaṭāpayati	verb
कटति	kaṭati	verb
कटाक्षयति	kaṭākṣayati	verb
कठोरयति	kaṭhorayati	verb
कणति	kaṇati	verb
कण्ठति	kaṇṭhati	verb
कण्ठते	kaṇṭhate	verb
कण्ठयति	kaṇṭhayati	verb
कण्डी करोति	kaṇḍī karoti	verb
कण्डूयति	kaṇḍūyati	verb
कण्डूयते	kaṇḍūyate	verb
कण्डूयनं करोति	kaṇḍūyanaṃ karoti	verb
कण्डूयियिषति	kaṇḍūyiyiṣati	verb
कण्वायते	kaṇvāyate	verb
कत्थते	katthate	verb
कत्रयति	katrayati	verb
कथयति	kathayati	verb
कथयिष्यति	kathayiṣyati	future
कथापयति	kathāpayati	verb
कथायोगं त्यजति	kathāyogaṃ tyajati	verb
कथावशेषीभवति	kathāvaśeṣībhavati	verb
कदते	kadate	verb
कदम्बकी करोति	kadambakī karoti	verb
कदर्थयति	kadarthayati	verb
कदर्थी करोति	kadarthī karoti	verb
कनयति	kanayati	verb
कन्दति	kandati	verb
कन्दलयति	kandalayati	verb
कन्दुकायते	kandukāyate	verb
कन्याम् ददाति	kanyām dadāti	verb
कपिलायते	kapilāyate	verb
कपिली करोति	kapilī karoti	verb
कपिशी करोति	kapiśī karoti	verb
कफोणिगुडायते	kaphoṇiguḍāyate	verb
कबते	kabate	verb
कमलबालनालयते	kamalabālanālayate	verb
कम्पते	kampate	verb
कम्पनं करोति	kampanaṃ karoti	verb
कम्पन्ते	kampante	verb
कम्पिष्यते	kampiṣyate	verb
कम्पिष्यते	kampiṣyate	future
करदी करोति	karadī karoti	verb
करवानि	karavāni	verb
करी करोति	karī karoti	verb
करुणायति	karuṇāyati	verb
करुणायते	karuṇāyate	verb
करोमि	karoti	verb
कर्कशशब्देनाप्रसादं सूचयति	karkaśaśabdenāprasādaṃ sūcayati	verb
कर्जति	karjati	verb
कर्णपूरी करोति	karṇapūrī karoti	verb
कर्णयति	karṇayati	verb
कर्णावतंसी करोति	karṇāvataṃsī karoti	verb
कर्तति	kartati	verb
कर्तनं करोति	kartanaṃ karoti	verb
कर्तयति	kartayati	verb
कर्तयिष्यति	kartayiṣyati	future
कर्त्रीयति	kartrīyati	verb
कर्वति	karvati	verb
कर्षति	karṣati	verb
कर्षते	karṣate	verb
कर्षनं करोति	karṣanaṃ karoti	verb
कलङ्कयति	kalaṅkayati	verb
कलते	kalate	verb
कलयति	kalayati	verb
कलहायते	kalahāyate	verb
कलुषयति	kaluṣayati	verb
कलुषी करोति	kaluṣī karoti	verb
कल्की करोति	kalkī karoti	verb
कल्की भवति	kalkī bhavati	verb
कल्पते	kalpate	verb
कल्पशतायते	kalpaśatāyate	verb
कल्लते	kallate	verb
कव करोति	kava karoti	verb
कवते	kavate	verb
कवलयति	kavalayati	verb
कवली करोति	kavalī karoti	verb
कशति	kaśati	verb
कषायी करोति	kaṣāyī karoti	verb
कष्टायते	kaṣṭāyate	verb
कसति	kasati	verb
काङ्क्षति	kāṅkṣati	verb
काङ्क्षते	kāṅkṣate	verb
काञ्चते	kāñcate	verb
काणयति	kāṇayati	verb
कात् करोति	kāt karoti	verb
कान्दिशी करोति	kāndiśī karoti	verb
कामकारं करोति	kāmakāraṃ karoti	verb
काम्यति	kāmyati	verb
कारयति / -ते	kārayati / -te	verb
कालयति	kālayati	verb
कालं करोति	kālaṃ karoti	verb
कावयति / -ते	kāvayati / -te	verb
काशते	kāśate	verb
काशिष्यते	kāśiṣyate	future
काश्यते	kāśyate	verb
काष्ठी भवति	kāṣṭhī bhavati	verb
कांसते	kāṃsate	verb
किकिरा करोति	kikirā karoti	verb
किम्पुरुषीकृ	kimpuruṣīkṛ	verb
किरति	kirati	verb
किलकिलायति	kilakilāyati	verb
किलकिलायते	kilakilāyate	verb
किलति	kilati	verb
किष्कयते	kiṣkayate	verb
कीटयति	kīṭayati	verb
कीर्तनं करोति	kīrtanaṃ karoti	verb
कीर्तयति	kīrtayati	verb
कुक्षिगती करोति	kukṣigatī karoti	verb
कुञ्चति	kuñcati	verb
कुञ्जति	kuñjati	verb
कुटति	kuṭati	verb
कुटिली करोति	kuṭilī karoti	verb
कुडति	kuḍati	verb
कुण्ठति	kuṇṭhati	verb
कुण्डति	kuṇḍati	verb
कुत्सयति	kutsayati	verb
कुन्थति	kunthati	verb
कुप्यति	kupyati	verb
कुप्यते	kupyate	verb
कुरुथ	kurutha	verb
कुरुथः	kuruthaḥ	verb
कुर्मः	kurmaḥ	verb
कुर्वन्ति	kurvanti	verb
कुशली करोति	kuśalī karoti	verb
कुश्यति	kuśyati	verb
कुषुभ्यति	kuṣubhyati	verb
कुष्णाति	kuṣṇāti	verb
कुसुमयति	kusumayati	verb
कुस्मयते	kusmayate	verb
कुहयते	kuhayate	verb
कुहुकुहायते	kuhukuhāyate	verb
कूजति	kūjati	verb
कूटयति	kūṭayati	verb
कूटयते	kūṭayate	verb
कूडति	kūḍati	verb
कूडयति	kūḍayati	verb
कूपयति	kūpayati	verb
कूर्दति	kūrdati	verb
कूर्दते	kūrdate	verb
कूर्दनं करोति	kūrdanaṃ karoti	verb
कूलति	kūlati	verb
कृच्छ्रायते	kṛcchrāyate	verb
कृच्छ्री भवति	kṛcchrī bhavati	verb
कृणत्ति	kṛṇatti	verb
कृण्वति	kṛṇvati	verb
कृतयति	kṛtayati	verb
कृतार्थी करोति	kṛtārthī karoti	verb
कृतार्थी भवति	kṛtārthī bhavati	verb
कृन्तते	kṛntate	verb
कृपण	kṛpaṇa	verb
कृपणायते	kṛpaṇāyate	verb
कृपयति	kṛpayati	verb
कृपायते	kṛpāyate	verb
कृशी करोति	kṛśī karoti	verb
कृशी भवति	kṛśī bhavati	verb
कृश्यति	kṛśyati	verb
कृषति	kṛṣati	verb
कृषते	kṛṣate	verb
कृष्टमती करोति	kṛṣṭamatī karoti	verb
केतयति	ketayati	verb
केन्द्रीकरोति	kendrīkaroti	verb
केलति	kelati	verb
कोकते	kokate	verb
कोचति	kocati	verb
कोजति	kojati	verb
कोपयति	kopayati	verb
कोपयते	kopayate	verb
कोपायते	kopāyate	verb
कोलाहलं करोति	kolāhalaṃ karoti	verb
कोष्ठी करोति	koṣṭhī karoti	verb
क्नस्यति	knasyati	verb
क्नूयते	knūyate	verb
क्रन्दति	krandati	verb
क्रन्दते	krandate	verb
क्रन्दनं करोति	krandanaṃ karoti	verb
क्रमते	kramate	verb
क्रामति	krāmati	verb
क्रीडति	krīḍati	verb
क्रीणाति	krīṇāti	verb
क्रीणीते	krīṇīte	verb
क्रुञ्चति	kruñcati	verb
क्रुडति	kruḍati	verb
क्रूरी करोति	krūrī karoti	verb
क्रेष्यति	kreṣyati	verb
क्रोञ्चति	kroñcati	verb
क्रोडी करोति	kroḍī karoti	verb
क्रंशति	kraṃśati	verb
क्लथति	klathati	verb
क्लन्दति	klandati	verb
क्लन्दते	klandate	verb
क्लामति	klāmati	verb
क्लाम्यति	klāmyati	verb
क्लिक् करोति	klik karoti	verb
क्लिन्दति	klindati	verb
क्लिन्दते	klindate	verb
क्लिबते	klibate	verb
क्लिश्नाति	kliśnāti	verb
क्लिश्यते	kliśyate	verb
क्लेदयति	kledayati	verb
क्लेशते	kleśate	verb
क्वथते	kvathate	verb
क्षणङ्करोति	kṣaṇaṅkaroti	verb
क्षदते	kṣadate	verb
क्षमते	kṣamate	verb
क्षरति	kṣarati	verb
क्षामी करोति	kṣāmī karoti	verb
क्षायति	kṣāyati	verb
क्षालनं करोति	kṣālanṃ karoti	verb
क्षालयति	kṣālayati	verb
क्षिपति	kṣipati	verb
क्षिपते	kṣipate	verb
क्षीजति	kṣījati	verb
क्षीबति	kṣībati	verb
क्षीव्यति	kṣīvyati	verb
क्षुध्यति	kṣudhyati	verb
क्षुरति	kṣurati	verb
क्षेत्री करोति	kṣetrī karoti	verb
क्षेत्रीयति	kṣetrīyati	verb
क्षेपनं करोति	kṣepanaṃ karoti	verb
क्षेपायते	kṣepāyate	verb
क्षेवति	kṣevati	verb
क्ष्मायते	kṣmāyate	verb
क्ष्मीलति	kṣmīlati	verb
क्ष्विद्यति	kṣvidyati	verb
क्ष्वेडति	kṣveḍati	verb
क्ष्वेडते	kṣveḍate	verb
क्ष्वेदते	kṣvedate	verb
क्ष्वेलति	kṣvelati	verb
खचति	khacati	verb
खञ्जति	khañjati	verb
खट्टयति	khaṭṭayati	verb
खट्वीयति	khaṭvīyati	verb
खणखणायते	khaṇakhaṇāyate	verb
खण्डशः करोति	khaṇḍaśaḥ karoti	verb
खदति	khadati	verb
खनति	khanati	verb
खरी भवति	kharī bhavati	verb
खर्जति	kharjati	verb
खर्दति	khardati	verb
खलति	khalati	verb
खली करोति	khalī karoti	verb
खल्लते	khallate	verb
खषति	khaṣati	verb
खाडयति	khāḍayati	verb
खिली करोति	khilī karoti	verb
खुण्डते	khuṇḍate	verb
खुदति	khudati	verb
खुरति	khurati	verb
खुरुखुरायते	khurukhurāyate	verb
खेटति	kheṭati	verb
खेलति	khelati	verb
खोरति	khorati	verb
ख्याति	khyāti	verb
ख्रीष्टीयं करोति	khrīṣṭīyaṃ karoti	verb
गङ्गूयति	gaṅgūyati	verb
गच्छामि	gacchāmi	verb
गजति	gajati	verb
गणनां करोति	gaṇanāṃ karoti	verb
गणयति	gaṇayati	verb
गण्डूषयति	gaṇḍūṣayati	verb
गतागतं करोति	gatāgataṃ karoti	verb
गदति	gadati	verb
गदायते	gadāyate	verb
गन्धयते	gandhayate	verb
गर्जति	garjati	verb
गर्जनं करोति	garjanaṃ karoti	verb
गर्दति	gardati	verb
गर्भम् उपलभते	garbham upalabhate	verb
गर्वयति	garvayati	verb
गलति	galati	verb
गलयते	galayate	verb
गवते	gavate	verb
गवेषते	gaveṣate	verb
गवेषयति	gaveṣayati	verb
गवेषयते	gaveṣayate	verb
गव्यति	gavyati	verb
गहनायते	gahanāyate	verb
गहयति	gahayati	verb
गाधते	gādhate	verb
गालोडयते	gāloḍayate	verb
गाहते	gāhate	verb
गिरति	girati	verb
गिरते	girate	verb
गिलति	gilati	verb
गुञ्जति	guñjati	verb
गुडति	guḍati	verb
गुणयति	guṇayati	verb
गुण्ठयति	guṇṭhayati	verb
गुप्यति	gupyati	verb
गुरू करोति	gurū karoti	verb
गुवति	guvati	verb
गूहति	gūhati	verb
गूहते	gūhate	verb
गृणाति	gṛṇāti	verb
गृणीते	gṛṇīte	verb
गृध्यति	gṛdhyati	verb
गृहयते	gṛhayate	verb
गृहायते	gṛhāyate	verb
गृह्णाति	gṛhṇāti	verb
गेपते	gepate	verb
गेषते	geṣate	verb
गोपयति	gopayati	verb
गोपयति / गोपयते	gopayati / gopayate	verb
गोपयते	gopayate	verb
गोपायति	gopāyati	verb
गोमतति	gomatati	verb
गोमत्यते	gomatyate	verb
गोमयति	gomayati	verb
ग्रथति / -ते	grathati / -te	verb
ग्रथ्नाति	grathnāti	verb
ग्रन्थिली भवति	granthilī bhavati	verb
ग्रन्थी भवति	granthī bhavati	verb
ग्रसति	grasati	verb
ग्रसते	grasate	verb
ग्रामयति	grāmayati	verb
ग्रासपात्रीकरोति	grāsapātrīkaroti	verb
ग्रासी करोति	grāsī karoti	verb
ग्रोचति	grocati	verb
ग्लहते	glahate	verb
ग्लायति	glāyati	verb
ग्लेपते	glepate	verb
ग्लेषते	gleṣate	verb
ग्लोचति	glocati	verb
घग्घति	ghagghati	verb
घटते	ghaṭate	verb
घनायते	ghanāyate	verb
घनी करोति	ghanī karoti	verb
घनीभवति	ghanībhavati	verb
घरति	gharati	verb
घर्णुते	gharṇute	verb
घर्णोति	gharṇoti	verb
घर्षति	gharṣati	verb
घिण्णते	ghiṇṇate	verb
घुटति	ghuṭati	verb
घुडति	ghuḍati	verb
घुरघुरायते	ghuraghurāyate	verb
घुरति	ghurati	verb
घुर्घुरायते	ghurghurāyate	verb
घूर्णति	ghūrṇati	verb
घूर्णते	ghūrṇate	verb
घूर्यते	ghūryate	verb
घृणुते	ghṛṇute	verb
घृणोति	ghṛṇoti	verb
घोषति	ghoṣati	verb
घोषते	ghoṣate	verb
ङवते	ṅavate	verb
चकति	cakati	verb
चकते	cakate	verb
चकम्पे	cakampe	verb
चकार	cakāra	Perfect
चकास्ति	cakāsti	verb
चके	cake	verb
चक्कयति	cakkayati	verb
चचार	cacāra	Perfect
चञ्चति	cañcati	verb
चटुलयति	caṭulayati	verb
चटुलयते	caṭulayate	verb
चणति	caṇati	verb
चण्डकरायते	caṇḍakarāyate	verb
चतुरश्री करोति	caturaśrī karoti	verb
चनसयति	canasayati	verb
चनस्यति	canasyati	verb
चन्दनायते	candanāyate	verb
चपलयति	capalayati	verb
चमत् करोति	camat karoti	verb
चयनं करोति	cayanaṃ karoti	verb
चरति	carati	verb
चरसि	carasi	verb
चरितार्थयति	caritārthayati	verb
चर्चयति	carcayati	verb
चर्चायते	carcāyate	verb
चर्तति	cartati	verb1
चर्वणं करोति	carvaṇaṃ karoti	verb
चलति	calati	verb
चलितुम्	calitum	verb
चली करोति	calī karoti	verb
चष्टे	caṣṭe	verb
चालयति	cālayati	verb
चिकित्सा करोति	cikitsā karoti	verb
चिकेति	ciketi	verb
चिटिचिटायते	ciṭiciṭāyate	verb
चित्रणम् करोति	citraṇam karoti	verb
चित्रयति	citrayati	verb
चित्रीयते	citrīyate	verb
चित्रं करोति	citraṃ karoti	verb
चिनुते	cinute	verb
चिनोति	cinoti	verb
चिन्तयति	cintayati	verb
चिमिचिमायते	cimicimāyate	verb
चिरयति	cirayati	verb
चिह्नयति	cihnayati	verb
चीवरयते	cīvarayate	verb
चुक्षावयिषति	cukṣāvayiṣati	verb
चुक्षूषति	cukṣūṣati	verb
चुरण्यति	curaṇyati	verb
चूडयति	cūḍayati	verb
चूर्णी भवति	cūrṇī bhavati	verb
चूषति	cūṣati	verb
चेतति	cetati	verb
चोदति	codati	verb
छदति	chadati	verb
छन्दयति	chandayati	verb
छर्दति	chardati	verb
छर्दयते	chardayate	verb
छिद्रं करोति	chidraṃ karoti	verb
छिन्नमस्तकी करोति	chinnamastakī karoti	verb
छृन्त्ते	chṛntte	verb
छेदनं करोति	chedanaṃ karoti	verb
जगाम	jagāma	Perfect
जज्वलुः	jajvaluḥ	Perfect
जञ्जभीति	jañjabhīti	verb
जञ्जभ्यते	jañjabhyate	verb
जटिलयति	jaṭilayati	verb
जटिली Kअरोति	jaṭilī Karoti	verb
जडयते	jaḍayate	verb
जडी करोति	jaḍī karoti	verb
जडीभवति	jaḍībhavati	verb
जनति	janati	verb
जम्भति	jambhati	verb
जयति	jayati	verb1
जयति	jayati	verb
जल्पति	jalpati	verb
जल्पनं करोति	jalpanaṃ karoti	verb
जसति	jasati	verb
जसते	jasate	verb
जहाति	jahāti	verb
जानाति	jānāti	verb
जानिते	jānite	verb
जायते	jāyate	verb
जारयति	jārayati	verb
जिगाति	jigāti	verb
जिघरति	jigharati	verb
जिघर्ति	jigharti	verb
जिन्वति	jinvati	verb
जिहीते	jihīte	verb
जिह्मायति	jihmāyati	verb
जिह्मायते	jihmāyate	verb
जिह्मी भवति	jihmī bhavati	verb
जिह्रेति	jihreti	verb
जीर्णम् भवति	jīrṇam bhavati	verb
जीवति	jīvati	verb
जीविका करोति	jīvikā karoti	verb
जीवितं धारयति	jīvitaṃ dhārayati	verb
जुहोति	juhoti	verb
जेगीयते	jegīyate	verb
जेहते	jehate	verb
जंहति	jaṃhati	verb
ज्यवते	jyavate	verb
ज्योक् करोति	jyok karoti	verb
ज्रयति	jrayati	verb
ज्राययति	jrāyayati	verb
ज्रिणाति	jriṇāti	verb
ज्रिम्भते	jrimbhate	verb
ज्वलति	jvalati	verb
झगझगायते	jhagajhagāyate	verb
झणझणायते	jhaṇajhaṇāyate	verb
टिकते	ṭikate	verb
टौकते	ṭaukate	verb
डापयते	ḍāpayate	verb
डीयते	ḍīyate	verb
तक्षति	takṣati	verb
तङ्गति	taṅgati	verb
तटति	taṭati	verb
तटायते	taṭāyate	verb
तण्डते	taṇḍate	verb
तनुते	tanute	verb
तनू करोति	tanū karoti	verb
तनोति	tanoti	verb
तन्त्रयते	tantrayate	verb
तन्दते	tandate	verb
तन्द्रति	tandrati	verb
तरति	tarati	verb
तरुणी भवति	taruṇī bhavati	verb
तरुते	tarute	verb
तर्जति	tarjati	verb
तर्जनं करोति	tarjanaṃ karoti	verb
तर्जयति	tarjayati	verb
तविषीयते	taviṣīyate	verb
ताडङ्की करोति	tāḍaṅkī karoti	verb
ताडनं करोति	tāḍanaṃ karoti	verb
ताडयति	tāḍayati	verb
ताम्री करोति	tāmrī karoti	verb
तारयति	tārayati	verb
तितर्ति	titarti	verb
तिमिरयति	timirayati	verb
तिमिरयते	timirayate	verb
तिरयति	tirayati	verb
तिरस्करोति	tiraskaroti	verb
तिरस्यति	tirasyati	verb
तिरोदधाति	tirodadhāti	verb
तिरोधत्ते	tirodhatte	verb
तिरो भवति	tiro bhavati	verb
तिलकयति	tilakayati	verb
तिल्विलायते	tilvilāyate	verb
तीरयति	tīrayati	verb
तीव्रयति	tīvrayati	verb
तीव्री करोति	tīvrī karoti	verb
तीव्री भवति	tīvrī bhavati	verb
तुणति	tuṇati	verb
तुदति	tudati	verb
तुदते	tudate	verb
तुरण्यति	turaṇyati	verb
तुरीयति	turīyati	verb
तुर्वति	turvati	verb
तुलयति / -ते	tulayati / -te	verb
तुष्यति	tuṣyati	verb
तूर्वति	tūrvati	verb
तृणयति	tṛṇayati	verb
तृप्ती करोति	tṛptī karoti	verb
तेपति	tepati	verb
तोडते	toḍate	verb
तोलति / -ते	tolati / -te	verb
तोलयति	tolayati	verb
तोलयिष्यते	tolayiṣyate	verb
तोसति	tosati	verb
त्यग्व्यधनम् करोति	tyagvyadhanam karoti	verb
त्यजति	tyajati	verb
त्यागं करोति	tyāgaṃ karoti	verb
त्रसति	trasati	verb
त्रस्यति	trasyati	verb
त्रासयति	trāsayati	verb
त्रिधा करोति	tridhā karoti	verb
त्रिशूलायति	triśūlāyati	verb
त्वक्षति	tvakṣati	verb
त्वङ्गति	tvaṅgati	verb
त्वचति	tvacati	verb
त्वेषति	tveṣati	verb
त्वेषते	tveṣate	verb
थरथरायति	tharatharāyati	verb
दक्षति	dakṣati	verb
दक्षते	dakṣate	verb
दक्षिणाम् आदिशति	dakṣiṇām ādiśati	verb
दण्डयति	daṇḍayati	verb
ददाति	dadāti	verb
ददामि	dadāmi	verb
ददृशुः	dadṛshuḥ	verb
ददृशे	dadṛśe	verb
दधाति	dadhāti	verb
दधाते	dadhāte	verb
दमनं करोति	damanaṃ karoti	verb
दमन्यति	damanyati	verb
दमायति	damāyati	verb
दम्भोलिपातायते	dambholipātāyate	verb
दयते	dayate	verb
दरति	darati	verb
दरयति	darayati	verb
दर्शनं करोति	darśanaṃ karoti	verb
दवति	davati	verb
दशति	daśati	verb
दशस्यति	daśasyati	verb
दस्मत् करोति	dasmat karoti	verb
दस्युसाद् भवति	dasyusād bhavati	verb
दानप्रति भवति	dānaprati bhavati	verb
दानवशी करोति	dānavaśī karoti	verb
दाम्यति	dāmyati	verb
दायति	dāyati	verb
दायाद्येन प्राप्नोति	dāyādyena prāpnoti	verb
दारयति / -ते	dārayati / -te	verb
दारयति	dārayati	verb
दारयते	dārayate	verb
दारुणायते	dāruṇāyate	verb
दावदहनज्वालाकलापयते	dāvadahanajvālākalāpayate	verb
दासी करोति	dāsī karoti	verb
दासी भवति	dāsī bhavati	verb
दिदेष्टि	dideṣṭi	verb
दिधीते	didhīte	verb
दिधेष्टि	didheṣṭi	verb
दिनी करोति	dinī karoti	verb
दिन्वति	dinvati	verb
दिम्पयते	dimpayate	verb
दिवसी करोति	divasī karoti	verb
दिव्यति	divyati	verb
दीक्षते	dīkṣate	verb
दीद्यति	dīdyati	verb
दीधीते	dīdhīte	verb
दीप्यते	dīpyate	verb
दीयति	dīyati	verb
दीयते	dīyate	verb
दीर्घी करोति	dīrghī karoti	verb
दीर्घी भवति	dīrghī bhavati	verb
दीर्यति	dīryati	verb
दीर्यते	dīryate	verb
दुग्धे	dugdhe	verb
दुच्छुनायते	ducchunāyate	verb
दुधुवे	dudhuve	verb
दुनोति	dunoti	verb
दुर्दर्शतायते	durdarśatāyate	verb
दुर्बली भवति	durbalī bhavati	verb
दुर्हणायति	durhaṇāyati	verb
दुवस् करोति	duvas karoti	verb
दुवस्यति	duvasyati	verb
दुष्टीयति	duṣṭīyati	verb
दुष्यति	duṣyati	verb
दुहे	duhe	verb
दुःखाकरोति	duḥkhākaroti	verb
दुःखा करोति	duḥkhā karoti	verb
दूरी करोति	dūrī karoti	verb
दूरी भवति	dūrī bhavati	verb
दूर्वति	dūrvati	verb
दूषयति	dūṣayati	verb
दृढतरी करोति	dṛḍhatarī karoti	verb
दृढीकरोति	dṛḍhīkaroti	verb
